ID;PROP_ID;COMP_ID;IdealGasEnthalpyOfFormationA;IdealGasEnthalpyOfFormationB;IdealGasEnthalpyOfFormationC;IdealGasEnthalpyOfFormationTmin;IdealGasEnthalpyOfFormationTmax;IdealGasEnthalpyOfFormation@298
33825;2646;33828;-604168;-127.67;5.8859002E-2;298;1000;-637000
33826;1907;33829;-86010;-172.42;9.4330996E-2;298;1000;-129030
33827;1908;33830;-81296;-177.03;9.5824003E-2;298;1000;-125560
33828;1909;33831;-86010;-172.42;9.4330996E-2;298;1000;-129030
33829;1905;33832;-81296;-177.03;9.5824003E-2;298;1000;-125560
33830;1903;33833;-81296;-177.03;9.5824003E-2;298;1000;-125560
33831;1906;33834;-81296;-177.03;9.5824003E-2;298;1000;-125560
33832;1904;33835;-81296;-177.03;9.5824003E-2;298;1000;-125560
33833;1067;33836;-36000;-138.84;7.4197002E-2;298;1000;-70800
33834;1544;33837;-62861;-158.03999;8.5285999E-2;298;1000;-102400
33835;1546;33838;-67205;-153.42999;8.3793998E-2;298;1000;-105500
33836;378;33839;160314;-55.643002;2.4475999E-2;298;1000;145900
33837;243;33840;-12321;-12321;-12321;-12321;-12321;-12321
33838;254;33841;2639;-84.116997;4.3205999E-2;298;1000;-18600
33839;1543;33842;-52075;-157.83;0.084734;298;1000;-91600
33840;5332;33843;-12321;-12321;-12321;-12321;-12321;-292600
33841;3770;33844;-155606;-271.76999;0.14796001;298;1000;-223480
33842;5352;33845;-12321;-12321;-12321;-12321;-12321;-448300
33843;4623;33846;-346588;-499.63;0.27441001;298;1000;-471160
33844;4025;33847;-187436;-309.73999;0.16903;298;1000;-264760
33845;4836;33848;-505739;-689.52002;0.37977999;298;1000;-677560
33846;4572;33849;-314757;-461.64999;0.25332999;298;1000;-429880
33847;645;33850;-171424;-122.1;6.5546997E-2;298;1000;-202000
33848;644;33851;-19925;-119.85;6.3660003E-2;298;1000;-50000
33849;4596;33852;-330673;-480.64001;0.26387;298;1000;-450520
33850;4815;33853;-489824;-670.53003;0.36925;298;1000;-656920
33851;4736;33854;-426164;-594.58002;0.32710001;298;1000;-574360
33852;4435;33855;-267012;-404.69;0.22172;298;1000;-367960
33853;4933;33856;-585315;-784.46997;0.43246999;298;1000;-780760
33854;2627;33857;-107860;-214.8;0.11635;298;1000;-161560
33855;4717;33858;-410248;-575.59003;0.31656;298;1000;-553720
33856;4363;33859;-251097;-385.70001;0.21118;298;1000;-347320
33857;4914;33860;-569400;-765.47998;0.42192999;298;1000;-760120
33858;2291;33861;-91945;-195.81;0.10581;298;1000;-140920
33859;1545;33862;-58761;-158.03999;8.5285999E-2;298;1000;-98300
33860;1068;33863;-48786;-139.05;0.074749;298;1000;-83600
33861;4776;33864;-457994;-632.54999;0.34817001;298;1000;-615640
33862;4542;33865;-298842;-442.67001;0.2428;298;1000;-409240
33863;3307;33866;-139691;-252.78;0.13742;298;1000;-202840
33864;4756;33867;-442079;-613.57001;0.33763;298;1000;-595000
33865;4511;33868;-282927;-423.67999;0.23226;298;1000;-388600
33866;4954;33869;-601230;-803.46002;0.44301;298;1000;-801400
33867;3010;33870;-123776;-233.78999;0.12688001;298;1000;-182200
33868;4692;33871;-394333;-556.59998;0.30601999;298;1000;-533080
33869;4274;33872;-235182;-366.70999;0.20065001;298;1000;-326680
33870;4894;33873;-553485;-746.48999;0.41139999;298;1000;-739480
33871;1902;33874;-76030;-176.82001;9.5271997E-2;298;1000;-120280
33872;5522;33875;-12321;-12321;-12321;-12321;-12321;-12321
33873;4670;33876;-378418;-537.60999;0.29548001;298;1000;-512440
33874;4204;33877;-219266;-347.72;0.19011;298;1000;-306040
33875;4874;33878;-537570;-727.5;0.40086001;298;1000;-718840
33876;4796;33879;-473909;-651.53998;0.35870999;298;1000;-636280
33877;4646;33880;-362503;-518.62;0.28494999;298;1000;-491800
33878;4124;33881;-203351;-328.73001;0.17957;298;1000;-285400
33879;4855;33882;-521655;-708.51001;0.39032;298;1000;-698200
33880;3877;33883;-171521;-290.75;0.1585;298;1000;-244120
33881;4913;33884;-583084;-766.70001;0.42179;298;1000;-774180
33882;4345;33885;-445790;-374.39001;0.20266999;298;1000;-539400
33883;4362;33886;-264781;-386.92001;0.21104001;298;1000;-361380
33884;4603;33887;-390644;-387.57001;0.21599001;298;1000;-487000
33885;4873;33888;-551253;-728.71997;0.40070999;298;1000;-732900
33886;5334;33889;-12321;-12321;-12321;-12321;-12321;-1135000
33887;4601;33890;-862619;-415.29999;0.22186001;298;1000;-966720
33888;4202;33891;-232950;-348.94;0.18996;298;1000;-320100
33889;1549;33892;-415660;-153.84;8.4696002E-2;298;1000;-454000
33890;19985;33893;-12321;-12321;-12321;-12321;-12321;-12321
33891;19984;33894;-12321;-12321;-12321;-12321;-12321;-12321
33892;4755;33895;-455762;-614.78003;0.33748999;298;1000;-609060
33893;2996;33896;-12321;-12321;-12321;-12321;-12321;-879500
33894;2995;33897;-12321;-12321;-12321;-12321;-12321;-676300
33895;3009;33898;-137459;-235.00999;0.12673999;298;1000;-196260
33896;3313;33899;68843;-100.03;5.9418999E-2;298;1000;44300
33897;3881;33900;451381;-85.834999;4.8719998E-2;298;1000;430120
33898;3315;33901;229924;-113.9;6.7899004E-2;298;1000;202000
33899;3775;33902;193876;-117.39;6.4176999E-2;298;1000;164580
33900;4027;33903;-29849;-105.62;6.2309999E-2;298;1000;-55800
33901;1487;33904;-12321;-12321;-12321;-12321;-12321;-796400
33902;1483;33905;-12321;-12321;-12321;-12321;-12321;-593200
33903;1479;33906;-592783;-140.8;7.6079004E-2;298;1000;-628000
33904;5337;33907;-12321;-12321;-12321;-12321;-12321;-653800
33905;5268;33908;-12321;-12321;-12321;-12321;-12321;-12321
33906;5267;33909;-12321;-12321;-12321;-12321;-12321;-12321
33907;5271;33910;-12321;-12321;-12321;-12321;-12321;-12321
33908;5380;33911;-12321;-12321;-12321;-12321;-12321;-12321
33909;4716;33912;-423932;-576.81;0.31641001;298;1000;-567780
33910;4669;33913;-392102;-538.83002;0.29534;298;1000;-526500
33911;4571;33914;-328441;-462.87;0.25319001;298;1000;-443940
33912;388;33915;1325;-59.827999;0.028266;298;1000;-14000
33913;12458;33916;-12321;-12321;-12321;-12321;-12321;-12321
33914;9950;33917;-12321;-12321;-12321;-12321;-12321;-12321
33915;17369;33918;-12321;-12321;-12321;-12321;-12321;-12321
33916;7494;33919;-12321;-12321;-12321;-12321;-12321;-12321
33917;14326;33920;-12321;-12321;-12321;-12321;-12321;-12321
33918;8335;33921;-12321;-12321;-12321;-12321;-12321;-12321
33919;10639;33922;-12321;-12321;-12321;-12321;-12321;-12321
33920;12027;33923;-12321;-12321;-12321;-12321;-12321;-12321
33921;10572;33924;-12321;-12321;-12321;-12321;-12321;-12321
33922;9904;33925;-12321;-12321;-12321;-12321;-12321;-12321
33923;7888;33926;-12321;-12321;-12321;-12321;-12321;-12321
33924;10564;33927;-12321;-12321;-12321;-12321;-12321;-12321
33925;5898;33928;-12321;-12321;-12321;-12321;-12321;-12321
33926;15987;33929;-12321;-12321;-12321;-12321;-12321;-12321
33927;246;33930;-182725;-107.56;5.9900999E-2;388;718;-209160
33928;5596;33931;-385633;-446.76999;0.24106;298;1000;-497410
33929;4568;33932;-349445;-457.39999;0.24973001;298;1000;-463620
33930;4698;33933;-264642;-481.54001;0.26429999;298;1000;-384720
33931;4702;33934;-424864;-571.84998;0.31981999;298;1000;-566930
33932;4677;33935;-404568;-545.25;0.30377999;298;1000;-540130
33933;5369;33936;-12321;-12321;-12321;-12321;-12321;-2567900
33934;3394;33937;-225661;-259.79001;0.13823;298;1000;-290830
33935;3371;33938;-71281;-219.46001;0.11905;298;1000;-126130
33936;3991;33939;-582040;-274.84;0.14943001;298;1000;-650700
33937;4172;33940;-612890;-312.82001;0.17050999;298;1000;-691000
33938;3844;33941;-529491;-252.45;0.12779;298;1000;-593400
33939;4095;33942;-595315;-293.82999;0.15997;298;1000;-668700
33940;4017;33943;-200569;-367.73999;0.21628;388;718;-290080
33941;3870;33944;-182353;-344.16;0.20163;388;718;-266200
33942;4119;33945;-215408;-392.51001;0.23275;388;718;-310830
33943;3766;33946;-189593;-269.06;0.14413001;298;1000;-257000
33944;5597;33947;-544785;-636.65997;0.34643999;298;1000;-703810
33945;4792;33948;-508597;-647.28998;0.35510999;298;1000;-670020
33946;4896;33949;-423794;-671.42999;0.36967;298;1000;-591120
33947;4899;33950;-584016;-761.73999;0.42519999;298;1000;-773330
33948;4879;33951;-563720;-735.14001;0.40915999;298;1000;-746530
33949;5567;33952;-12321;-12321;-12321;-12321;-12321;-12321
33950;5568;33953;-12321;-12321;-12321;-12321;-12321;-12321
33951;5572;33954;-12321;-12321;-12321;-12321;-12321;-12321
33952;5571;33955;-12321;-12321;-12321;-12321;-12321;-12321
33953;5574;33956;-12321;-12321;-12321;-12321;-12321;-12321
33954;5570;33957;-12321;-12321;-12321;-12321;-12321;-12321
33955;5569;33958;-12321;-12321;-12321;-12321;-12321;-12321
33956;5573;33959;-12321;-12321;-12321;-12321;-12321;-12321
33957;10174;33960;-12321;-12321;-12321;-12321;-12321;-12321
33958;12702;33961;-12321;-12321;-12321;-12321;-12321;-12321
33959;12704;33962;-12321;-12321;-12321;-12321;-12321;-12321
33960;8438;33963;-12321;-12321;-12321;-12321;-12321;-12321
33961;10021;33964;-12321;-12321;-12321;-12321;-12321;-12321
33962;13316;33965;-12321;-12321;-12321;-12321;-12321;-12321
33963;12645;33966;-12321;-12321;-12321;-12321;-12321;-12321
33964;647;33967;-334353;-121.87;0.063988;298;1000;-365000
33965;12891;33968;-12321;-12321;-12321;-12321;-12321;-12321
33966;12890;33969;-12321;-12321;-12321;-12321;-12321;-12321
33967;12670;33970;-12321;-12321;-12321;-12321;-12321;-12321
33968;13121;33971;-12321;-12321;-12321;-12321;-12321;-12321
33969;7583;33972;-12321;-12321;-12321;-12321;-12321;-12321
33970;11508;33973;-12321;-12321;-12321;-12321;-12321;-12321
33971;7169;33974;-12321;-12321;-12321;-12321;-12321;-12321
33972;1937;33975;56067;-104.12;5.4843999E-2;298;1000;29900
33973;247;33976;-376313;-44.633999;2.3855001E-2;298;1000;-387500
33974;4473;33977;-443616;-383.91;0.20898999;298;1000;-539500
33975;4486;33978;-352999;-413.87;0.22426;298;1000;-456460
33976;4464;33979;-198602;-371.37;0.20334999;298;1000;-291250
33977;4475;33980;-708939;-389.14999;0.21332;298;1000;-806000
33978;4559;33981;-709741;-426.75;0.23373;298;1000;-816200
33979;4613;33982;-740591;-464.73001;0.25481001;298;1000;-856500
33980;4530;33983;-657193;-404.35999;0.21209;298;1000;-758900
33981;4586;33984;-723016;-445.73999;0.24427;298;1000;-834200
33982;4507;33985;-317075;-419.42001;0.22866;298;1000;-421800
33983;4651;33986;-232812;-443.57001;0.24322;298;1000;-343440
33984;4655;33987;-393034;-533.87;0.29875001;298;1000;-525650
33985;4631;33988;-372738;-507.26999;0.28270999;298;1000;-498850
33986;242;33989;-65942;-69.404999;0.031891;298;1000;-83800
33987;244;33990;-217028;-70.417;3.4007002E-2;298;1000;-235000
33988;5531;33991;-12321;-12321;-12321;-12321;-12321;-12321
33989;5495;33992;-12321;-12321;-12321;-12321;-12321;-12321
33990;564;33993;-422778;-86.262001;0.04496;298;1000;-444500
33991;679;33994;-328954;-82.042999;4.3703001E-2;298;1000;-349530
33992;2311;33995;-252514;-124.15;6.2215999E-2;298;1000;-284000
33993;233;33996;-97430;-58.713001;0.029648;298;1000;-112300
33994;44;33997;-443586;-58.605;3.4407999E-2;298;1000;-458000
33995;661;33998;-298533;-70.796997;3.9388999E-2;298;1000;-316140
33996;235;33999;-249277;-59.987;3.1067001E-2;298;1000;-264400
33997;345;34000;-369831;-73.922997;4.0169001E-2;298;1000;-388300
33998;236;34001;-26840;-52.499001;2.6094001E-2;458;1000;-8400
33999;1438;34002;-262079;-145.53999;7.5046003E-2;298;1000;-298800
34000;1292;34003;-467192;-129.09;6.8405002E-2;298;1000;-499600
34001;315;34004;95372;-48.557999;0.024209;298;1000;83050
34002;1016;34005;-253804;-126.55;6.4508997E-2;298;1000;-285800
34003;1265;34006;-254245;-125.91;6.3959002E-2;298;1000;-286100
34004;1776;34007;-492558;-137.36;7.3256999E-2;298;1000;-527000
34005;952;34008;-609834;-100.56;5.4170001E-2;298;1000;-635000
34006;5466;34009;-12321;-12321;-12321;-12321;-12321;-649570
34007;250;34010;-17539;-113.5;5.9633002E-2;388;718;-46000
34008;1184;34011;-354392;-105.92;5.5941001E-2;298;1000;-381000
34009;53;34012;-12321;-12321;-12321;-12321;-12321;-721200
34010;52;34013;-12321;-12321;-12321;-12321;-12321;-517900
34011;5548;34014;-12321;-12321;-12321;-12321;-12321;-12321
34012;5514;34015;-12321;-12321;-12321;-12321;-12321;-12321
34013;947;34016;-437328;-104.36;5.4497998E-2;298;1000;-463600
34014;1015;34017;-240206;-126.76;6.5228999E-2;298;1000;-272200
34015;1024;34018;-12321;-12321;-12321;-12321;-12321;-775600
34016;2312;34019;-379735;-102.69;7.1474001E-2;298;1000;-404000
34017;555;34020;-119458;-84.202003;0.041203;298;1000;-140900
34018;1291;34021;-455910;-117.56;6.1434001E-2;298;1000;-485500
34019;1439;34022;-267879;-145.53999;7.5046003E-2;298;1000;-304600
34020;1440;34023;-281023;-140.92;7.3554002E-2;298;1000;-316500
34021;1777;34024;-598151;-139.23;7.4941002E-2;298;1000;-633000
34022;4429;34025;-278808;-470.32999;0.27768999;388;718;-393130
34023;5421;34026;-119119;-273.26999;0.15236001;389;717;-187050.66
34024;4355;34027;-263145;-449.81;0.26543;388;718;-372500
34025;2284;34028;-106667;-244.60001;0.14252;388;718;-166400
34026;56;34029;-26378;-133.14999;7.1809001E-2;388;718;-59400
34027;241;34030;-138255;-64.848999;0.040716;298;1000;-153970
34028;3301;34031;-153613;-306.17999;0.17939;388;718;-228240
34029;4503;34032;-294484;-490.82999;0.28999001;388;718;-413760
34030;3002;34033;-137996;-285.63;0.16711;388;718;-207650
34031;4268;34034;-247529;-429.28;0.25316;388;718;-351920
34032;1897;34035;-91039;-224.08;0.13023999;388;718;-145810
34033;1048;34036;-59559;-183.02;0.10565;388;718;-104400
34034;4196;34037;-231866;-408.73999;0.24083;388;718;-331290
34035;4118;34038;-216237;-388.22;0.22852001;388;718;-310700
34036;3871;34039;-184901;-347.22;0.20399;388;718;-269450
34037;1535;34040;-84085;-159.25999;8.5138999E-2;298;1000;-124000
34038;1537;34041;-96028;-154.64999;8.3646998E-2;298;1000;-134700
34039;1186;34042;-532433;-110.03;0.058938;298;1000;-560000
34040;379;34043;177726;-48.643002;0.022242;298;1000;165200
34041;5339;34044;-12321;-12321;-12321;-12321;-12321;-414800
34042;253;34045;-27207;-80.113998;0.040422;298;1000;-47500
34043;1937;34046;56067;-104.12;5.4843999E-2;298;1000;29900
34044;1534;34047;-73299;-159.05;8.4587999E-2;298;1000;-113200
34045;1227;34048;7061;-138.88;0.076995;298;1000;-27500
34046;2026;34049;-125033;-189.32001;0.11113;298;1000;-171600
34047;1689;34050;-83082;-175.14999;9.4538003E-2;298;1000;-126900
34048;835;34051;31258;-112.28;6.0956001E-2;298;1000;3200
34049;3768;34052;-169290;-272.98001;0.14781;298;1000;-237540
34050;4621;34053;-360272;-500.85001;0.27426001;298;1000;-485220
34051;4023;34054;-201120;-310.95999;0.16889;298;1000;-278820
34052;4834;34055;-519423;-690.73999;0.37964001;298;1000;-691620
34053;4570;34056;-328441;-462.87;0.25319001;298;1000;-443940
34054;214;34057;63654;-43.252998;0.019599;298;1000;52500
34055;27;34058;-492049;-56.506001;3.3711001E-2;298;1000;-505900
34056;247;34059;-376313;-44.633999;2.3855001E-2;298;1000;-387500
34057;1190;34060;-781862;-101.05;5.6155998E-2;298;1000;-807000
34058;1017;34061;-388565;-128.56;6.6313997E-2;298;1000;-421000
34059;227;34062;-38303;-56.576;0.028924;298;1000;-52600
34060;256;34063;5772;-91.554001;4.7301002E-2;298;1000;-17320
34061;237;34064;140322;-67.364998;3.5918001E-2;298;1000;123430
34062;4595;34065;-344356;-481.85999;0.26372001;298;1000;-464580
34063;4814;34066;-503508;-671.75;0.3691;298;1000;-670980
34064;4735;34067;-439847;-595.79999;0.32695001;298;1000;-588420
34065;4434;34068;-280696;-405.91;0.22157;298;1000;-382020
34066;4932;34069;-598999;-785.67999;0.43232;298;1000;-794820
34067;2626;34070;-121544;-216.02;0.1162;298;1000;-175620
34068;4715;34071;-423932;-576.81;0.31641001;298;1000;-567780
34069;4361;34072;-264781;-386.92001;0.21104001;298;1000;-361380
34070;4912;34073;-583084;-766.70001;0.42179;298;1000;-774180
34071;2288;34074;-105629;-197.03;0.10566;298;1000;-154980
34072;1191;34075;-785575;-105.79;5.7558998E-2;298;1000;-812000
34073;1536;34076;-79985;-159.25999;8.5138999E-2;298;1000;-119900
34074;1065;34077;-70109;-140.27;0.074602;298;1000;-105300
34075;4775;34078;-471678;-633.77002;0.34801999;298;1000;-629700
34076;4541;34079;-312526;-443.88;0.24265;298;1000;-423300
34077;3306;34080;-153374;-253.99001;0.13728;298;1000;-216900
34078;4754;34081;-455762;-614.78003;0.33748999;298;1000;-609060
34079;4509;34082;-296611;-424.89001;0.23210999;298;1000;-402660
34080;4952;34083;-614914;-804.66998;0.44286001;298;1000;-815460
34081;3008;34084;-137459;-235.00999;0.12673999;298;1000;-196260
34082;4691;34085;-408017;-557.82001;0.30587;298;1000;-547140
34083;4273;34086;-248865;-367.92999;0.2005;298;1000;-340740
34084;4893;34087;-567169;-747.71002;0.41125;298;1000;-753540
34085;1901;34088;-89714;-178.03999;9.5124997E-2;298;1000;-134340
34086;1064;34089;-57323;-140.06;7.4050002E-2;298;1000;-92500
34087;4668;34090;-392102;-538.83002;0.29534;298;1000;-526500
34088;4201;34091;-232950;-348.94;0.18996;298;1000;-320100
34089;4872;34092;-551253;-728.71997;0.40070999;298;1000;-732900
34090;4794;34093;-487593;-652.76001;0.35856;298;1000;-650340
34091;4645;34094;-376187;-519.84003;0.28479999;298;1000;-505860
34092;4123;34095;-217035;-329.95001;0.17941999;298;1000;-299460
34093;4854;34096;-535338;-709.72998;0.39017001;298;1000;-712260
34094;3876;34097;-185205;-291.97;0.15835001;298;1000;-258180
34095;1921;34098;337463;-40.766998;0.02241;298;1000;327300
34096;244;34099;-217028;-70.417;3.4007002E-2;298;1000;-235000
34097;5077;34100;-12321;-12321;-12321;0;5000;-12321
34098;9468;34101;-12321;-12321;-12321;-12321;-12321;-12321
34099;12369;34102;-12321;-12321;-12321;-12321;-12321;-12321
34100;125;34103;-959793;16.893999;0.001946;333;1000;-922990
34101;5549;34104;-12321;-12321;-12321;-12321;-12321;-12321
34102;131;34105;-743990;9.5551004;6.0919998E-3;298;1000;-740600
34103;125;34106;-959793;16.893999;0.001946;333;1000;-922990
34104;127;34107;-1123619;-0.98848999;0.010282;298;1000;-1123000
34105;261;34108;-1704420;-0.86374998;0.016616;298;1000;-1703200
34106;15;34109;-258344;-28.792;0.013824;298;1000;-265700
34107;5467;34110;-12321;-12321;-12321;-12321;-12321;-237850
34108;5544;34111;-12321;-12321;-12321;-12321;-12321;-12321
34109;5083;34112;-250017.02;-3.4151411;-6.0749999E-3;298.14999;3000;-399500
34110;5082;34113;-12321;-12321;-12321;-12321;-12321;-12321
34111;4127;34114;304762;-66.682999;4.6346001E-2;298;1000;289000
34112;3773;34115;208067;-100.8;5.9477001E-2;298;1000;183300
34113;5078;34116;-12321;-12321;-12321;0;5000;-12321
34114;5079;34117;-12321;-12321;-12321;-12321;-12321;-12321
34115;1101;34118;-103596;-51.382;2.9417001E-2;298;1000;-116300
34116;5365;34119;-12321;-12321;-12321;-12321;-12321;-582500
34117;99;34120;-102612;-22.577;8.3640004E-3;298;1000;-108600
34118;106;34121;-174338;-47.077999;2.4567001E-2;298;1000;-186190
34119;1589;34122;-33899;-83.572998;4.0677998E-2;298;1000;-55200
34120;100;34123;-371012;-31.111;0.018988;298;1000;-378600
34121;5084;34124;-12321;-12321;-12321;0;5000;-12321
34122;2;34125;-99537;13.17;-2.1329999E-3;298;1000;-95800
34123;1;34126;-286083;7.8544998;4.6499999E-4;298;1000;-283700
34124;136;34127;-331038;19.333;0.001955;298;1000;-325100
34125;133;34128;-520186;31.809;-6.7230002E-3;298;1000;-511300
34126;134;34129;-524364;14.444;4.0230001E-3;298;1000;-519700
34127;130;34130;-711439;18.107;2.7060001E-3;298;1000;-705800
34128;6673;34131;-12321;-12321;-12321;-12321;-12321;-12321
34129;131;34132;-743990;9.5551004;6.0919998E-3;298;1000;-740600
34130;128;34133;-903873;9.8267002;6.1110002E-3;298;1000;-900400
34131;125;34134;-959793;16.893999;0.001946;333;1000;-922990
34132;129;34135;-928917;4.6659999;0.008161;298;1000;-926800
34133;127;34136;-1123619;-0.98848999;0.010282;298;1000;-1123000
34134;139;34137;-1343478;-1.1411;9.2019998E-3;298;1000;-1343000
34135;10;34138;-491659;1.9226;0.003214;298;1000;-490800
34136;155;34139;-147571;4.2831001;7.8110001E-3;298;1000;-145600
34137;154;34140;-358732;0.98234999;8.2050003E-3;298;1000;-357710
34138;153;34141;-358732;0.98234999;8.2050003E-3;298;1000;-357710
34139;150;34142;-537828;-3.9068;0.010274;298;1000;-538080
34140;149;34143;-537828;-3.9068;0.010274;298;1000;-538080
