ID;PROP_ID;COMP_ID;SolubilityInWaterTemperature;SolubilityInwaterInMass;SolubilityInWaterInMol;SolubilityInWaterStatus;SolubilityInWaterCoefficients;SolubilityInWaterTmin;SolubilityInWaterTmax;SolubilityInWaterA;SolubilityInWaterB;SolubilityInWaterC;SolubilityInWater@298;SolubilityStatus
39202;3339;39205;25;1.018;0.113014;Experimental;-12321;298.14999;393.14999;11.076;-6596.9438;982944.63;5.5393171;Experimental
39203;5477;39206;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39204;1489;39207;25;70.459175;10.735486;Estimated;-12321;-12321;-12321;-12321;-12321;-12321;70.459175;Undefined
39205;19956;39208;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39206;4732;39209;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39207;4414;39210;-12321;-12321;-12321;Estimated;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39208;19945;39211;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39209;4975;39212;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39210;2484;39213;25;0.122;0.017136;Experimental;-12321;298.14999;393.14999;18.222;-11404.793;1699314.1;0.122;Experimental
39211;2465;39214;20;260;29.606661;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39212;19965;39215;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39213;19955;39216;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39214;19934;39217;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39215;19927;39218;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39216;5605;39219;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39217;2620;39220;25;1.877088;0.210922;Estimated;-12321;-12321;-12321;-12321;-12321;-12321;1.877088;Undefined
39218;2624;39221;25;314.12579;39.508778;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39219;4060;39222;25;0.160748;0.014171;Estimated;-12321;298.14999;393.14999;9.552;-6165.937;918724.63;0.160748;Estimated
39220;5478;39223;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39221;19946;39224;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39222;4712;39225;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39223;4337;39226;25;2.0999999E-3;0.000149;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39224;19944;39227;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39225;4974;39228;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39226;2157;39229;25;0.43099999;6.7971997E-2;Experimental;-12321;298.14999;393.14999;16.865;-10269.143;1530102.3;0.43099999;Experimental
39227;2134;39230;20;680;84.99527;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39228;19964;39231;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39229;19954;39232;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39230;19933;39233;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39231;5604;39234;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39232;2466;39235;25;21.642679;2.4639699;Estimated;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39233;2279;39236;25;5.6934319;0.70109302;Estimated;-12321;-12321;-12321;-12321;-12321;-12321;5.6934319;Undefined
39234;2286;39237;25;200;27.881901;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39235;3955;39238;25;0.249769;0.023641;Estimated;-12321;298.14999;393.14999;9.743;-6166.1792;918760.69;0.249769;Estimated
39236;5479;39239;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39237;19929;39240;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39238;4642;39241;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39239;4103;39242;25;0.001066;9.0000001E-5;Estimated;-12321;298.14999;393.14999;18.533001;-12808.889;1908524.5;0.001066;Estimated
39240;4092;39243;20;12;0.89183402;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39241;19941;39244;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39242;4971;39245;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39243;1001;39246;25;38.5;9.6132355;Experimental;-12321;298.14999;393.14999;9.0360003;-4433.9219;660654.38;38.5;Experimental
39244;19961;39247;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39245;19951;39248;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39246;19930;39249;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39247;19925;39250;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39248;5601;39251;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39249;1762;39252;25;1730;239.75116;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39250;1277;39253;25;1398.6886;217.17606;Estimated;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39251;1025;39254;25;272.56525;47.126709;Estimated;-12321;-12321;-12321;-12321;-12321;-12321;272.56525;Undefined
39252;1053;39255;25;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39253;3035;39256;25;3.8399999;0.466636;Experimental;-12321;298.14999;393.14999;9.5039997;-5316.4058;792144.5;3.8399999;Experimental
39254;370;39257;25;-12321;-12321;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39255;340;39258;25;404500;174024.8;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39256;945;39259;25;16787.121;3002.5483;Estimated;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39257;1185;39260;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39258;355;39261;20;2700;620.59137;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39259;562;39262;22;22000;4578.4458;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39260;359;39263;23.5;1070;113.50174;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39261;1674;39264;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39262;1289;39265;-12321;-12321;-12321;Estimated;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39263;1774;39266;17;1620;224.48557;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39264;57;39267;25;-12321;-12321;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39265;2321;39268;25;40.890957;6.129045;Estimated;-12321;298.14999;393.14999;11.722;-5962.9058;888473;40.890957;Experimental
39266;2434;39269;25;0.677257;9.6646003E-2;Estimated;-12321;298.14999;393.14999;18.885;-11356.483;1692116;0.677257;Estimated
39267;2011;39270;25;2.04;0.32750201;Experimental;-12321;298.14999;393.14999;17.327;-10142.371;1511213.3;2.04;Experimental
39268;54;39271;25;3689.8911;875.24915;Estimated;-12321;-12321;-12321;-12321;-12321;-12321;3689.8911;Undefined
39269;5606;39272;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39270;4618;39273;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39271;4000;39274;25;0.0022;1.9999999E-4;Experimental;-12321;298.14999;393.14999;17.764999;-12172.057;1813636.5;0.0022;Experimental
39272;3989;39275;20;20;1.577697;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39273;5457;39276;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39274;19940;39277;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39275;4970;39278;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39276;19960;39279;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39277;19950;39280;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39278;5600;39281;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39279;4751;39282;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39280;4592;39283;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39281;3856;39284;25;0.00199;1.9399999E-4;Estimated;-12321;298.14999;393.14999;22.937;-15279.183;2276598.3;0.00199;Estimated
39282;4372;39285;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39283;19939;39286;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39284;4969;39287;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39285;19959;39288;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39286;19949;39289;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39287;5599;39290;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39288;3133;39291;25;0.044;5.0710002E-3;Experimental;-12321;298.14999;393.14999;28.051001;-18123.096;2700341.3;0.044;Experimental
39289;4212;39292;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39290;11086;39293;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39291;606;39294;25;61.400002;19.031368;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39292;2809;39295;25;5.2000001E-2;6.5839998E-3;Experimental;-12321;298.14999;393.14999;17.396;-11133.01;1658818.5;5.2000001E-2;Experimental
39293;3133;39296;25;0.044;5.0710002E-3;Experimental;-12321;298.14999;393.14999;28.051001;-18123.096;2700341.3;0.044;Experimental
39294;3394;39297;25;0.0037;3.9100001E-4;Experimental;-12321;298.14999;393.14999;23.754999;-15607.165;2325467.5;0.0037;Experimental
39295;3856;39298;25;0.00199;1.9399999E-4;Estimated;-12321;298.14999;393.14999;22.937;-15279.183;2276598.3;0.00199;Estimated
39296;4000;39299;25;0.0022;1.9999999E-4;Experimental;-12321;298.14999;393.14999;17.764999;-12172.057;1813636.5;0.0022;Experimental
39297;4103;39300;25;0.001066;9.0000001E-5;Estimated;-12321;298.14999;393.14999;18.533001;-12808.889;1908524.5;0.001066;Estimated
39298;4179;39301;25;8.9999998E-4;7.2000003E-5;Experimental;-12321;298.14999;393.14999;16.462;-11626.514;1732350.6;8.9999998E-4;Experimental
39299;4253;39302;-12321;-12321;-12321;Estimated;-12321;298.14999;393.14999;10.581;-8007.2749;1193084;-12321;Estimated
39300;4337;39303;25;2.0999999E-3;0.000149;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39301;4414;39304;-12321;-12321;-12321;Estimated;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39302;4486;39305;25;0.0019;0.000121;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39303;4538;39306;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39304;4567;39307;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39305;4592;39308;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39306;4618;39309;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39307;4642;39310;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39308;4665;39311;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39309;4688;39312;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39310;4712;39313;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39311;4732;39314;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39312;4751;39315;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39313;5598;39316;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39314;4791;39317;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39315;5599;39318;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39316;5600;39319;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39317;5601;39320;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39318;5602;39321;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39319;5603;39322;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39320;5604;39323;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39321;5605;39324;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39322;606;39325;25;61.400002;19.031368;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39323;5606;39326;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39324;1001;39327;25;38.5;9.6132355;Experimental;-12321;298.14999;393.14999;9.0360003;-4433.9219;660654.38;38.5;Experimental
39325;1403;39328;25;13.31;2.782433;Experimental;-12321;298.14999;393.14999;10.992;-5969.4839;889453.13;9.4700003;Experimental
39326;1803;39329;25;2.24;0.402715;Experimental;-12321;298.14999;393.14999;12.811;-7426.3892;1106532;2.24;Experimental
39327;2157;39330;25;0.43099999;6.7971997E-2;Experimental;-12321;298.14999;393.14999;16.865;-10269.143;1530102.3;0.43099999;Experimental
39328;2484;39331;25;0.122;0.017136;Experimental;-12321;298.14999;393.14999;18.222;-11404.793;1699314.1;0.122;Experimental
39329;2809;39332;25;5.2000001E-2;6.5839998E-3;Experimental;-12321;298.14999;393.14999;17.396;-11133.01;1658818.5;5.2000001E-2;Experimental
39330;4567;39333;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39331;3394;39334;25;0.0037;3.9100001E-4;Experimental;-12321;298.14999;393.14999;23.754999;-15607.165;2325467.5;0.0037;Experimental
39332;4791;39335;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39333;4486;39336;25;0.0019;0.000121;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39334;4538;39337;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39335;5598;39338;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39336;4688;39339;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39337;4253;39340;-12321;-12321;-12321;Estimated;-12321;298.14999;393.14999;10.581;-8007.2749;1193084;-12321;Estimated
39338;1803;39341;25;2.24;0.402715;Experimental;-12321;298.14999;393.14999;12.811;-7426.3892;1106532;2.24;Experimental
39339;5603;39342;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39340;4665;39343;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39341;4179;39344;25;8.9999998E-4;7.2000003E-5;Experimental;-12321;298.14999;393.14999;16.462;-11626.514;1732350.6;8.9999998E-4;Experimental
39342;1403;39345;25;13.31;2.782433;Experimental;-12321;298.14999;393.14999;10.992;-5969.4839;889453.13;9.4700003;Experimental
39343;5602;39346;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39344;4732;39347;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39345;4414;39348;-12321;-12321;-12321;Estimated;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39346;2484;39349;25;0.122;0.017136;Experimental;-12321;298.14999;393.14999;18.222;-11404.793;1699314.1;0.122;Experimental
39347;5605;39350;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39348;4712;39351;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39349;4337;39352;25;2.0999999E-3;0.000149;Experimental;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39350;2157;39353;25;0.43099999;6.7971997E-2;Experimental;-12321;298.14999;393.14999;16.865;-10269.143;1530102.3;0.43099999;Experimental
39351;5604;39354;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39352;4642;39355;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39353;4103;39356;25;0.001066;9.0000001E-5;Estimated;-12321;298.14999;393.14999;18.533001;-12808.889;1908524.5;0.001066;Estimated
39354;1001;39357;25;38.5;9.6132355;Experimental;-12321;298.14999;393.14999;9.0360003;-4433.9219;660654.38;38.5;Experimental
39355;5601;39358;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39356;5606;39359;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39357;4618;39360;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39358;4000;39361;25;0.0022;1.9999999E-4;Experimental;-12321;298.14999;393.14999;17.764999;-12172.057;1813636.5;0.0022;Experimental
39359;5600;39362;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39360;4751;39363;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39361;4592;39364;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39362;3856;39365;25;0.00199;1.9399999E-4;Estimated;-12321;298.14999;393.14999;22.937;-15279.183;2276598.3;0.00199;Estimated
39363;5599;39366;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
39364;3133;39367;25;0.044;5.0710002E-3;Experimental;-12321;298.14999;393.14999;28.051001;-18123.096;2700341.3;0.044;Experimental
39365;19750;39368;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39366;19751;39369;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39367;19752;39370;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39368;19505;39371;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39369;19749;39372;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39370;13683;39373;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39371;13503;39374;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39372;13531;39375;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39373;13630;39376;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39374;15037;39377;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39375;14459;39378;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39376;19311;39379;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39377;10291;39380;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39378;19342;39381;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39379;19073;39382;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39380;19272;39383;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39381;14458;39384;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39382;19046;39385;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39383;19047;39386;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39384;14062;39387;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39385;8968;39388;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39386;12697;39389;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39387;9402;39390;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39388;10019;39391;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
39389;13668;39392;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
