ID;PROP_ID;COMP_ID;HenryConstantInWaterTemperature;HenryConstantInWaterInMoleFraction;HenryConstantInWaterInVolumeFraction
38676;515;38679;25;11470.995;0.206476
38677;13100;38680;-12321;-12321;-12321
38678;19184;38681;-12321;-12321;-12321
38679;19201;38682;-12321;-12321;-12321
38680;6067;38683;-12321;-12321;-12321
38681;8445;38684;-12321;-12321;-12321
38682;13056;38685;-12321;-12321;-12321
38683;14666;38686;-12321;-12321;-12321
38684;14674;38687;-12321;-12321;-12321
38685;11654;38688;-12321;-12321;-12321
38686;5838;38689;-12321;-12321;-12321
38687;14672;38690;-12321;-12321;-12321
38688;7593;38691;-12321;-12321;-12321
38689;8791;38692;-12321;-12321;-12321
38690;6211;38693;-12321;-12321;-12321
38691;15428;38694;-12321;-12321;-12321
38692;12472;38695;-12321;-12321;-12321
38693;16543;38696;-12321;-12321;-12321
38694;13964;38697;-12321;-12321;-12321
38695;16238;38698;-12321;-12321;-12321
38696;6160;38699;-12321;-12321;-12321
38697;9147;38700;-12321;-12321;-12321
38698;16469;38701;-12321;-12321;-12321
38699;19285;38702;-12321;-12321;-12321
38700;11832;38703;-12321;-12321;-12321
38701;12783;38704;-12321;-12321;-12321
38702;7141;38705;-12321;-12321;-12321
38703;7104;38706;-12321;-12321;-12321
38704;19254;38707;-12321;-12321;-12321
38705;14200;38708;-12321;-12321;-12321
38706;10501;38709;-12321;-12321;-12321
38707;10269;38710;-12321;-12321;-12321
38708;9856;38711;-12321;-12321;-12321
38709;11811;38712;-12321;-12321;-12321
38710;8017;38713;-12321;-12321;-12321
38711;8550;38714;-12321;-12321;-12321
38712;19258;38715;-12321;-12321;-12321
38713;15418;38716;-12321;-12321;-12321
38714;7105;38717;-12321;-12321;-12321
38715;18983;38718;-12321;-12321;-12321
38716;7210;38719;-12321;-12321;-12321
38717;18764;38720;-12321;-12321;-12321
38718;6572;38721;-12321;-12321;-12321
38719;9057;38722;-12321;-12321;-12321
38720;9466;38723;-12321;-12321;-12321
38721;6897;38724;-12321;-12321;-12321
38722;12152;38725;-12321;-12321;-12321
38723;17519;38726;-12321;-12321;-12321
38724;17887;38727;-12321;-12321;-12321
38725;17890;38728;-12321;-12321;-12321
38726;17889;38729;-12321;-12321;-12321
38727;17885;38730;-12321;-12321;-12321
38728;17891;38731;-12321;-12321;-12321
38729;16988;38732;-12321;-12321;-12321
38730;16956;38733;-12321;-12321;-12321
38731;15652;38734;-12321;-12321;-12321
38732;15777;38735;-12321;-12321;-12321
38733;16309;38736;-12321;-12321;-12321
38734;16312;38737;-12321;-12321;-12321
38735;16311;38738;-12321;-12321;-12321
38736;17793;38739;-12321;-12321;-12321
38737;16958;38740;-12321;-12321;-12321
38738;15983;38741;-12321;-12321;-12321
38739;17785;38742;-12321;-12321;-12321
38740;17504;38743;-12321;-12321;-12321
38741;17794;38744;-12321;-12321;-12321
38742;18636;38745;-12321;-12321;-12321
38743;15788;38746;-12321;-12321;-12321
38744;17788;38747;-12321;-12321;-12321
38745;17834;38748;-12321;-12321;-12321
38746;17857;38749;-12321;-12321;-12321
38747;17784;38750;-12321;-12321;-12321
38748;17833;38751;-12321;-12321;-12321
38749;17800;38752;-12321;-12321;-12321
38750;17835;38753;-12321;-12321;-12321
38751;17802;38754;-12321;-12321;-12321
38752;17705;38755;-12321;-12321;-12321
38753;17801;38756;-12321;-12321;-12321
38754;15789;38757;-12321;-12321;-12321
38755;17796;38758;-12321;-12321;-12321
38756;17441;38759;-12321;-12321;-12321
38757;15790;38760;-12321;-12321;-12321
38758;18637;38761;-12321;-12321;-12321
38759;15581;38762;-12321;-12321;-12321
38760;15580;38763;-12321;-12321;-12321
38761;15563;38764;-12321;-12321;-12321
38762;15579;38765;-12321;-12321;-12321
38763;15574;38766;-12321;-12321;-12321
38764;15562;38767;-12321;-12321;-12321
38765;6406;38768;-12321;-12321;-12321
38766;18671;38769;-12321;-12321;-12321
38767;6314;38770;-12321;-12321;-12321
38768;9866;38771;-12321;-12321;-12321
38769;6840;38772;-12321;-12321;-12321
38770;1105;38773;20;7.2361998E-2;0.000001
38771;1562;38774;-12321;-12321;-12321
38772;1083;38775;20;1.031392;1.8999999E-5
38773;1097;38776;20;7.9235002E-2;0.000001
38774;1587;38777;-12321;-12321;-12321
38775;1598;38778;20;0.025139;0
38776;2677;38779;25;442.60529;7.9669999E-3
38777;1082;38780;25;47.028709;8.4699999E-4
38778;1087;38781;25;187.1552;0.003369
38779;2684;38782;25;408.42029;7.3520001E-3
38780;1089;38783;25;4310.937;7.7596001E-2
38781;3337;38784;25;573.70685;0.010327
38782;1092;38785;25;6.4389999E-3;0
38783;2642;38786;-12321;-12321;-12321
38784;1944;38787;-12321;-12321;-12321
38785;2663;38788;-12321;-12321;-12321
38786;1953;38789;-12321;-12321;-12321
38787;2315;38790;25;321.45203;5.7859998E-3
38788;2307;38791;25;184.44347;3.3199999E-3
38789;1610;38792;-12321;-12321;-12321
38790;1111;38793;25;0.012735;0
38791;1590;38794;30;5.787528;0.000104
38792;1128;38795;25;7.8999998E-5;0
38793;4277;38796;25;0.20837;0.000004
38794;1615;38797;20;0.106353;0.000002
38795;1939;38798;25;376.53241;6.7779999E-3
38796;9853;38799;-12321;-12321;-12321
38797;9031;38800;-12321;-12321;-12321
38798;9413;38801;-12321;-12321;-12321
38799;7228;38802;-12321;-12321;-12321
38800;7270;38803;-12321;-12321;-12321
38801;9473;38804;-12321;-12321;-12321
38802;8243;38805;-12321;-12321;-12321
38803;12250;38806;-12321;-12321;-12321
38804;6858;38807;-12321;-12321;-12321
38805;6859;38808;-12321;-12321;-12321
38806;7589;38809;-12321;-12321;-12321
38807;7586;38810;-12321;-12321;-12321
38808;8874;38811;-12321;-12321;-12321
38809;16045;38812;-12321;-12321;-12321
38810;15834;38813;-12321;-12321;-12321
38811;8751;38814;-12321;-12321;-12321
38812;15198;38815;-12321;-12321;-12321
38813;15197;38816;-12321;-12321;-12321
38814;15212;38817;-12321;-12321;-12321
38815;15201;38818;-12321;-12321;-12321
38816;15211;38819;-12321;-12321;-12321
38817;15203;38820;-12321;-12321;-12321
38818;15220;38821;-12321;-12321;-12321
38819;15200;38822;-12321;-12321;-12321
38820;15213;38823;-12321;-12321;-12321
38821;15210;38824;-12321;-12321;-12321
38822;15199;38825;-12321;-12321;-12321
38823;15204;38826;-12321;-12321;-12321
38824;11977;38827;-12321;-12321;-12321
38825;7517;38828;-12321;-12321;-12321
38826;6853;38829;-12321;-12321;-12321
38827;15849;38830;-12321;-12321;-12321
38828;8086;38831;-12321;-12321;-12321
38829;7055;38832;-12321;-12321;-12321
38830;5847;38833;-12321;-12321;-12321
38831;17368;38834;-12321;-12321;-12321
38832;623;38835;20;7.9899997E-4;0
38833;522;38836;-12321;-12321;-12321
38834;532;38837;-12321;-12321;-12321
38835;1471;38838;-12321;-12321;-12321
38836;12928;38839;-12321;-12321;-12321
38837;11770;38840;-12321;-12321;-12321
38838;16926;38841;-12321;-12321;-12321
38839;7377;38842;-12321;-12321;-12321
38840;7378;38843;-12321;-12321;-12321
38841;18480;38844;-12321;-12321;-12321
38842;1879;38845;-12321;-12321;-12321
38843;1033;38846;-12321;-12321;-12321
38844;18008;38847;-12321;-12321;-12321
38845;13123;38848;-12321;-12321;-12321
38846;15448;38849;-12321;-12321;-12321
38847;17895;38850;-12321;-12321;-12321
38848;18012;38851;-12321;-12321;-12321
38849;13817;38852;-12321;-12321;-12321
38850;6483;38853;-12321;-12321;-12321
38851;8396;38854;-12321;-12321;-12321
38852;9655;38855;-12321;-12321;-12321
38853;6480;38856;-12321;-12321;-12321
38854;19363;38857;-12321;-12321;-12321
38855;7308;38858;-12321;-12321;-12321
38856;19361;38859;-12321;-12321;-12321
38857;6729;38860;-12321;-12321;-12321
38858;7164;38861;-12321;-12321;-12321
38859;18716;38862;-12321;-12321;-12321
38860;18762;38863;-12321;-12321;-12321
38861;18826;38864;-12321;-12321;-12321
38862;19193;38865;-12321;-12321;-12321
38863;8693;38866;-12321;-12321;-12321
38864;19362;38867;-12321;-12321;-12321
38865;18820;38868;-12321;-12321;-12321
38866;18715;38869;-12321;-12321;-12321
38867;18740;38870;-12321;-12321;-12321
38868;18709;38871;-12321;-12321;-12321
38869;6868;38872;-12321;-12321;-12321
38870;7663;38873;-12321;-12321;-12321
38871;6722;38874;-12321;-12321;-12321
38872;6102;38875;-12321;-12321;-12321
38873;5679;38876;-12321;-12321;-12321
38874;19010;38877;-12321;-12321;-12321
38875;6402;38878;-12321;-12321;-12321
38876;11759;38879;-12321;-12321;-12321
38877;6791;38880;-12321;-12321;-12321
38878;8468;38881;-12321;-12321;-12321
38879;8858;38882;-12321;-12321;-12321
38880;7918;38883;-12321;-12321;-12321
38881;14923;38884;-12321;-12321;-12321
38882;13086;38885;-12321;-12321;-12321
38883;5729;38886;-12321;-12321;-12321
38884;8118;38887;-12321;-12321;-12321
38885;16795;38888;-12321;-12321;-12321
38886;7096;38889;-12321;-12321;-12321
38887;10717;38890;-12321;-12321;-12321
38888;8446;38891;-12321;-12321;-12321
38889;9927;38892;-12321;-12321;-12321
38890;8322;38893;-12321;-12321;-12321
38891;9926;38894;-12321;-12321;-12321
38892;6602;38895;-12321;-12321;-12321
38893;9076;38896;-12321;-12321;-12321
38894;6818;38897;-12321;-12321;-12321
38895;6819;38898;-12321;-12321;-12321
38896;19228;38899;-12321;-12321;-12321
38897;13916;38900;-12321;-12321;-12321
38898;19220;38901;-12321;-12321;-12321
38899;15659;38902;-12321;-12321;-12321
38900;19219;38903;-12321;-12321;-12321
38901;9366;38904;-12321;-12321;-12321
38902;9292;38905;-12321;-12321;-12321
38903;10274;38906;-12321;-12321;-12321
38904;6286;38907;-12321;-12321;-12321
38905;12335;38908;-12321;-12321;-12321
38906;10428;38909;-12321;-12321;-12321
38907;14260;38910;-12321;-12321;-12321
38908;16420;38911;-12321;-12321;-12321
38909;10275;38912;-12321;-12321;-12321
38910;10876;38913;-12321;-12321;-12321
38911;10427;38914;-12321;-12321;-12321
38912;10276;38915;-12321;-12321;-12321
38913;13489;38916;-12321;-12321;-12321
38914;10277;38917;-12321;-12321;-12321
38915;9291;38918;-12321;-12321;-12321
38916;16400;38919;-12321;-12321;-12321
38917;16526;38920;-12321;-12321;-12321
38918;13996;38921;-12321;-12321;-12321
38919;6871;38922;-12321;-12321;-12321
38920;7331;38923;-12321;-12321;-12321
38921;19733;38924;-12321;-12321;-12321
38922;11985;38925;-12321;-12321;-12321
38923;13530;38926;-12321;-12321;-12321
38924;11982;38927;-12321;-12321;-12321
38925;12088;38928;-12321;-12321;-12321
38926;14271;38929;-12321;-12321;-12321
38927;16390;38930;-12321;-12321;-12321
38928;8896;38931;-12321;-12321;-12321
38929;8897;38932;-12321;-12321;-12321
38930;18467;38933;-12321;-12321;-12321
38931;11790;38934;-12321;-12321;-12321
38932;10749;38935;-12321;-12321;-12321
38933;10211;38936;-12321;-12321;-12321
38934;6433;38937;-12321;-12321;-12321
38935;15270;38938;-12321;-12321;-12321
38936;12322;38939;-12321;-12321;-12321
38937;11743;38940;-12321;-12321;-12321
38938;16414;38941;-12321;-12321;-12321
38939;7926;38942;-12321;-12321;-12321
38940;7928;38943;-12321;-12321;-12321
38941;16397;38944;-12321;-12321;-12321
38942;16396;38945;-12321;-12321;-12321
38943;9011;38946;-12321;-12321;-12321
38944;7130;38947;-12321;-12321;-12321
38945;8005;38948;-12321;-12321;-12321
38946;12655;38949;-12321;-12321;-12321
38947;13656;38950;-12321;-12321;-12321
38948;15658;38951;-12321;-12321;-12321
38949;9065;38952;-12321;-12321;-12321
38950;19078;38953;-12321;-12321;-12321
38951;7129;38954;-12321;-12321;-12321
38952;13657;38955;-12321;-12321;-12321
38953;9281;38956;-12321;-12321;-12321
38954;9210;38957;-12321;-12321;-12321
38955;7335;38958;-12321;-12321;-12321
38956;15681;38959;-12321;-12321;-12321
38957;14890;38960;-12321;-12321;-12321
38958;13330;38961;-12321;-12321;-12321
38959;14598;38962;-12321;-12321;-12321
38960;11071;38963;-12321;-12321;-12321
38961;16745;38964;-12321;-12321;-12321
38962;8890;38965;-12321;-12321;-12321
38963;13035;38966;-12321;-12321;-12321
38964;13143;38967;-12321;-12321;-12321
38965;10745;38968;-12321;-12321;-12321
38966;13979;38969;-12321;-12321;-12321
38967;10918;38970;-12321;-12321;-12321
38968;19002;38971;-12321;-12321;-12321
38969;16395;38972;-12321;-12321;-12321
38970;9601;38973;-12321;-12321;-12321
38971;9814;38974;-12321;-12321;-12321
38972;16416;38975;-12321;-12321;-12321
38973;6040;38976;-12321;-12321;-12321
38974;15597;38977;-12321;-12321;-12321
38975;16197;38978;-12321;-12321;-12321
38976;9070;38979;-12321;-12321;-12321
38977;13271;38980;-12321;-12321;-12321
38978;9066;38981;-12321;-12321;-12321
38979;7936;38982;-12321;-12321;-12321
38980;6115;38983;-12321;-12321;-12321
38981;15410;38984;-12321;-12321;-12321
38982;12009;38985;-12321;-12321;-12321
38983;8432;38986;-12321;-12321;-12321
38984;7506;38987;-12321;-12321;-12321
38985;9608;38988;-12321;-12321;-12321
38986;15439;38989;-12321;-12321;-12321
38987;6048;38990;-12321;-12321;-12321
38988;6357;38991;-12321;-12321;-12321
38989;11584;38992;-12321;-12321;-12321
38990;9067;38993;-12321;-12321;-12321
38991;9290;38994;-12321;-12321;-12321
38992;18945;38995;-12321;-12321;-12321
38993;7814;38996;-12321;-12321;-12321
38994;9279;38997;-12321;-12321;-12321
38995;13242;38998;-12321;-12321;-12321
38996;15719;38999;-12321;-12321;-12321
38997;15718;39000;-12321;-12321;-12321
38998;14945;39001;-12321;-12321;-12321
38999;15490;39002;-12321;-12321;-12321
39000;16529;39003;-12321;-12321;-12321
39001;13007;39004;-12321;-12321;-12321
39002;15722;39005;-12321;-12321;-12321
39003;13344;39006;-12321;-12321;-12321
39004;10278;39007;-12321;-12321;-12321
39005;12885;39008;-12321;-12321;-12321
39006;10273;39009;-12321;-12321;-12321
39007;16019;39010;-12321;-12321;-12321
39008;16018;39011;-12321;-12321;-12321
39009;13876;39012;-12321;-12321;-12321
39010;13877;39013;-12321;-12321;-12321
39011;13932;39014;-12321;-12321;-12321
39012;9417;39015;-12321;-12321;-12321
39013;9341;39016;-12321;-12321;-12321
39014;6006;39017;-12321;-12321;-12321
39015;14343;39018;-12321;-12321;-12321
39016;14541;39019;-12321;-12321;-12321
39017;9204;39020;-12321;-12321;-12321
39018;15976;39021;-12321;-12321;-12321
39019;8319;39022;-12321;-12321;-12321
39020;13682;39023;-12321;-12321;-12321
39021;7857;39024;-12321;-12321;-12321
39022;10791;39025;-12321;-12321;-12321
39023;10140;39026;-12321;-12321;-12321
39024;11389;39027;-12321;-12321;-12321
39025;10721;39028;-12321;-12321;-12321
39026;6317;39029;-12321;-12321;-12321
39027;5885;39030;-12321;-12321;-12321
39028;8101;39031;-12321;-12321;-12321
39029;13195;39032;-12321;-12321;-12321
39030;8320;39033;-12321;-12321;-12321
39031;19178;39034;-12321;-12321;-12321
39032;11534;39035;-12321;-12321;-12321
39033;10573;39036;-12321;-12321;-12321
39034;8783;39037;-12321;-12321;-12321
39035;6692;39038;-12321;-12321;-12321
39036;6193;39039;-12321;-12321;-12321
39037;10516;39040;-12321;-12321;-12321
39038;6191;39041;-12321;-12321;-12321
39039;18996;39042;-12321;-12321;-12321
39040;10659;39043;-12321;-12321;-12321
39041;9551;39044;-12321;-12321;-12321
39042;6007;39045;-12321;-12321;-12321
39043;19718;39046;-12321;-12321;-12321
39044;19731;39047;-12321;-12321;-12321
39045;19345;39048;-12321;-12321;-12321
39046;7153;39049;-12321;-12321;-12321
39047;7226;39050;-12321;-12321;-12321
39048;10678;39051;-12321;-12321;-12321
39049;5947;39052;-12321;-12321;-12321
39050;9888;39053;-12321;-12321;-12321
39051;8784;39054;-12321;-12321;-12321
39052;15341;39055;-12321;-12321;-12321
39053;8780;39056;-12321;-12321;-12321
39054;10922;39057;-12321;-12321;-12321
39055;5878;39058;-12321;-12321;-12321
39056;13667;39059;-12321;-12321;-12321
39057;6300;39060;-12321;-12321;-12321
39058;6269;39061;-12321;-12321;-12321
39059;8097;39062;-12321;-12321;-12321
39060;6489;39063;-12321;-12321;-12321
39061;7505;39064;-12321;-12321;-12321
39062;6047;39065;-12321;-12321;-12321
39063;5788;39066;-12321;-12321;-12321
39064;19436;39067;-12321;-12321;-12321
39065;10872;39068;-12321;-12321;-12321
39066;12176;39069;-12321;-12321;-12321
39067;7569;39070;-12321;-12321;-12321
39068;19734;39071;-12321;-12321;-12321
39069;18460;39072;-12321;-12321;-12321
39070;12151;39073;-12321;-12321;-12321
39071;6092;39074;-12321;-12321;-12321
39072;10219;39075;-12321;-12321;-12321
39073;19719;39076;-12321;-12321;-12321
39074;9820;39077;-12321;-12321;-12321
39075;9266;39078;-12321;-12321;-12321
39076;6398;39079;-12321;-12321;-12321
39077;7154;39080;-12321;-12321;-12321
39078;7553;39081;-12321;-12321;-12321
39079;18468;39082;-12321;-12321;-12321
39080;9761;39083;-12321;-12321;-12321
39081;15977;39084;-12321;-12321;-12321
39082;7660;39085;-12321;-12321;-12321
39083;7332;39086;-12321;-12321;-12321
39084;9250;39087;-12321;-12321;-12321
39085;8782;39088;-12321;-12321;-12321
39086;6834;39089;-12321;-12321;-12321
39087;8781;39090;-12321;-12321;-12321
39088;16325;39091;-12321;-12321;-12321
39089;16326;39092;-12321;-12321;-12321
39090;17130;39093;-12321;-12321;-12321
39091;5904;39094;-12321;-12321;-12321
39092;15417;39095;-12321;-12321;-12321
39093;9901;39096;-12321;-12321;-12321
39094;8029;39097;-12321;-12321;-12321
39095;8517;39098;-12321;-12321;-12321
39096;13785;39099;-12321;-12321;-12321
39097;13016;39100;-12321;-12321;-12321
39098;13208;39101;-12321;-12321;-12321
39099;7640;39102;-12321;-12321;-12321
39100;8325;39103;-12321;-12321;-12321
39101;9305;39104;-12321;-12321;-12321
39102;8418;39105;-12321;-12321;-12321
39103;13680;39106;-12321;-12321;-12321
39104;9739;39107;-12321;-12321;-12321
39105;8552;39108;-12321;-12321;-12321
39106;10627;39109;-12321;-12321;-12321
39107;9893;39110;-12321;-12321;-12321
39108;5715;39111;-12321;-12321;-12321
39109;16319;39112;-12321;-12321;-12321
39110;7143;39113;-12321;-12321;-12321
39111;6946;39114;-12321;-12321;-12321
39112;9897;39115;-12321;-12321;-12321
39113;11764;39116;-12321;-12321;-12321
39114;7328;39117;-12321;-12321;-12321
39115;12473;39118;-12321;-12321;-12321
39116;14842;39119;-12321;-12321;-12321
39117;14755;39120;-12321;-12321;-12321
39118;12119;39121;-12321;-12321;-12321
39119;7629;39122;-12321;-12321;-12321
39120;7938;39123;-12321;-12321;-12321
39121;11992;39124;-12321;-12321;-12321
39122;9507;39125;-12321;-12321;-12321
39123;606;39126;25;50907.004;0.91631901
39124;609;39127;25;0.46953699;0.000008
39125;1285;39128;25;12.98437;2.3400001E-4
39126;1672;39129;20;23.484051;4.2299999E-4
39127;3034;39130;-12321;-12321;-12321
39128;579;39131;25;927.56775;0.016696
39129;1437;39132;25;135.07088;2.4309999E-3
39130;941;39133;27;31.456291;0.000566
39131;829;39134;-12321;-12321;-12321
39132;629;39135;25;499.32159;8.9880005E-3
39133;1995;39136;-12321;-12321;-12321
39134;3848;39137;-12321;-12321;-12321
39135;1770;39138;20;16.785885;0.000302
39136;4562;39139;-12321;-12321;-12321
39137;2477;39140;-12321;-12321;-12321
39138;2145;39141;-12321;-12321;-12321
39139;637;39142;20;1.37;2.4999999E-5
39140;2673;39143;25;725.77075;0.013064
39141;2786;39144;25;75701.102;1.362609
39142;556;39145;25;6.5655169;0.000118
39143;560;39146;100;6.3533459;0.000114
39144;502;39147;25;3.0192461;0.000054
39145;19966;39148;-12321;-12321;-12321
39146;2809;39149;25;285078.22;5.1313672
39147;2796;39150;20;0.001224;0
39148;2998;39151;25;674.1731;0.012135
39149;3006;39152;25;8.1649637;0.000147
